RICE_YIELD
2205.88
2332.02
2312.93
2664.23
2903.38
2545.45
1777.78
2290.32
3316.9
3525.28
3700.57
3170.28
3629.72
3357.49
3738.6
3978.29
3797.47
3656.44
3802.15
3183.22
3354.39
3497.05
2744.64
3138.87
2753.61
3124.93
3427.62
3461.7
3221.55
3160.56
2180.47
2339.8
2534.21
1618.59
2089.09
1971.63
2304.13
2192.65
2335.07
2427.74
2503.34
2277.87
2151.0
2267.23
2221.16
2252.5
2041.16
2222.86
2545.1
2365.62
2442.97
2259.73
2275.99
2235.52
2490.25
2368.85
2603.88
2236.67
2347.63
2549.38
2532.1
2570.33
2539.09
2256.62
2236.86
2415.89
2256.98
2584.26
2295.87
2547.97
2913.95
2769.01
2841.15
2750.77
2264.07
2208.21
2285.74
2323.77
2310.29
2269.81
2403.27
2738.59
2640.75
2588.11
2688.13
2080.53
2030.98
1994.62
2122.65
1725.69
1982.05
2165.82
2443.8
2264.83
2159.98
2258.94
2503.05
2153.37
2433.42
2643.77
2143.2
2130.83
2262.18
2835.75
2404.18
2323.08
2224.14
2913.87
2726.17
2782.03
2673.14
2401.56
2453.39
2695.22
2726.38
2660.53
2403.74
2397.9
2459.64
2580.42
2490.35
2564.07
2453.09
2450.29
2582.8
2669.52
2659.47
2576.74
2594.1
2201.69
2165.6
2268.85
2217.92
2150.52
2124.97
2553.4
2690.35
2284.69
2300.62
1685.45
1884.82
1786.74
1920.3
1755.95
1779.07
1650.37
2509.67
2282.95
2249.94
2058.98
2063.99
1754.25
1839.3
1784.49
1762.95
2010.05
1885.13
2153.34
1889.91
2218.83
2072.08
1920.98
2048.6
2087.99
2312.67
2166.97
2277.62
1817.16
2074.95
2291.01
2187.98
2372.63
2317.32
2121.33
2206.51
2396.79
2262.0
2647.36
2138.04
2604.0
2771.02
2683.91
2804.95
3149.05
2506.23
2412.16
2853.92
2413.99
2598.09
2485.72
2807.03
2524.17
2797.0
2626.02
3010.0
1993.68
2098.2
2247.81
1973.99
2239.06
1921.82
2185.25
2273.01
2241.0
2260.0
2259.89
2613.75
2582.88
2575.56
2523.01
2402.18
2242.65
2394.82
2746.28
2329.05
2615.95
2590.07
2334.78
2346.65
2481.08
2620.07
2439.75
2215.99
2627.45
2909.4
2832.23
2523.44
2322.98
2552.79
2723.32
2646.65
2929.45
2704.37
2614.02
2800.41
3045.08
3090.75
2878.21
2642.5
2711.85
2642.14
2403.47
2473.27
1624.12
1596.27
1885.49
2307.9
2182.95
2107.32
2338.18
2456.19
2605.02
1946.1
2046.98
1952.08
1997.06
2041.05
2390.51
2163.94
2256.17
2525.74
2704.84
2535.03
2114.15
1901.47
1257.43
1193.72
1136.56
1942.19
1838.94
1876.76
1807.44
1748.82
1665.69
1263.16
1200.0
1147.06
1947.37
1849.06
1098.04
1788.46
1745.1
1794.87
1212.12
1136.36
1357.14
1812.5
1846.15
1800.0
1111.11
1329.8
1008.26
1122.96
1407.15
1713.82
1805.59
1616.8
1155.66
1911.89
2191.93
2246.96
2423.49
1875.27
2456.84
2549.72
2670.95
2526.29
2680.52
2683.72
1278.4
1533.85
1324.17
1847.33
1441.07
1859.51
2115.88
2266.83
2264.16
2171.76
1652.79
1913.79
1845.84
1927.23
2154.0
1976.0
2087.13
2238.86
2336.91
2289.93
2413.94
1759.97
1926.62
1925.88
2161.23
2235.08
1855.25
2102.0
2286.01
2336.91
2135.93
2153.07
2165.02
1457.64
1334.27
1855.38
1993.0
1981.99
1913.52
2540.43
2177.94
2220.0
2057.08
1694.02
2084.14
2016.0
2044.86
2144.98
2145.44
2102.31
2276.0
2372.38
2438.7
2336.68
1961.67
2164.67
1975.27
2241.99
2364.24
1789.54
2152.5
2290.23
2353.06
2533.94
2071.62
1158.91
1702.82
1426.55
1960.57
2162.51
2071.83
2186.66
2465.79
2457.49
2574.05
2131.63
2046.95
1752.66
1342.58
1888.79
1985.72
1666.27
1990.91
2275.12
2147.61
2172.03
1908.52
1819.72
1924.23
1923.11
1830.32
2128.05
2205.85
1912.88
2008.53
2049.86
2025.88
2324.77
2026.26
1728.66
1453.0
1914.83
2106.89
1773.53
1661.64
1777.26
1962.05
2129.9
1677.93
1584.0
2083.27
1829.41
2118.35
2262.99
2194.17
2118.4
2272.94
2493.24
2387.15
2119.94
2085.17
1661.02
1620.04
1748.73
1735.98
1839.41
1976.23
2221.17
2394.99
2439.02
2333.07
2158.05
2184.99
2031.82
1947.82
2092.96
2256.7
2045.05
2250.6
2453.92
2516.1
1965.06
2256.05
2246.34
2039.2
2053.72
1796.0
1980.02
2129.42
2441.23
2563.0
2695.96
2723.91
2629.05
2420.03
1772.42
2360.91
2556.02
2458.71
2430.25
2552.81
2658.1
2677.11
2338.27
2100.54
1939.24
1674.41
2015.74
2352.85
1963.63
2223.17
2248.19
2339.7
2340.54
1965.41
1941.63
1864.16
1601.65
1847.95
2071.95
2055.05
2017.47
2088.44
2339.18
2265.9
2208.69
1906.72
2129.15
1784.3
2056.11
2197.97
2272.5
2272.28
2376.39
2554.09
2367.79
1677.64
2039.13
1793.77
1849.72
1920.08
2190.87
2125.49
2009.65
2316.94
2430.07
2395.87
2263.11
1799.04
2325.04
2068.68
1506.59
2052.02
2302.89
2366.73
2762.04
3057.02
2857.92
2760.06
2750.95
2670.6
2640.61
2808.26
2608.83
2919.68
2547.28
2940.97
3086.33
3111.79
3203.8
3394.36
1135.73
1170.72
1200.24
1171.58
1137.58
1103.67
1253.77
1248.42
1303.63
1322.01
1228.21
1264.94
1258.13
1358.67
1286.81
1302.4
1206.65
1276.15
1304.08
1395.78
1276.1
1323.9
1309.26
1396.48
1546.53
1470.36
1287.7
1464.77
1359.64
1357.65
1313.61
1290.95
1379.11
1358.89
1627.07
1748.95
1668.97
1379.63
1647.12
1616.76
1875.0
1773.58
1663.31
1767.23
1405.21
1451.47
1595.93
1636.78
1229.47
1461.4
1487.08
1441.04
1550.66
1682.02
1709.37
1038.13
1024.59
1074.5
1074.54
1085.56
1153.94
1172.57
1286.64
1191.49
1338.66
1855.6
2078.98
2142.29
2066.27
1910.61
1950.85
2115.49
2054.3
2130.56
1924.84
2159.02
1855.49
1797.9
1387.43
2273.38
2219.16
2140.96
2238.54
2151.91
2012.73
2234.93
1971.57
1346.95
1017.54
1365.41
1440.22
1440.27
1923.39
1795.42
2077.35
1939.3
2135.44
1489.18
1410.97
1484.31
1706.76
1766.89
2071.63
1571.84
1880.57
1808.46
1697.27
1887.22
1336.87
1307.69
1382.22
1475.46
1534.5
2006.35
1869.4
2035.09
2295.02
2237.35
2071.04
1376.25
1291.97
1497.82
1656.58
1715.61
2019.52
1869.98
2045.86
2120.1
2180.66
2124.85
1456.49
1445.28
1552.11
1533.2
1978.16
1882.24
1434.56
1550.93
1689.09
1704.61
1645.08
1062.18
1289.62
1586.61
1605.41
1948.6
1744.1
1871.3
1813.29
1691.51
1325.95
1839.64
1784.73
1806.63
1420.33
2317.92
2282.89
2012.64
2347.62
2178.64
1572.31
1536.37
1559.61
1689.18
2048.0
1983.8
1879.54
2175.3
2387.35
2142.29
2324.5
1788.08
1415.69
1641.44
2069.48
2124.46
2201.85
2059.08
2344.73
2195.27
2102.63
2111.77
1366.2
2601.35
2250.0
2089.74
1973.68
2072.85
2073.33
2106.67
2075.34
2291.67
2076.92
1657.04
1476.19
1236.16
1232.21
1143.4
1206.11
1203.07
1217.56
1204.72
1321.43
1204.82
1388.65
1908.73
1501.46
1544.02
1460.35
1537.1
1536.89
1552.67
1537.61
1690.74
1537.05
1500.0
1333.33
2000.0
2000.0
2000.0
2000.0
1304.05
1346.94
1368.06
1244.76
1302.82
1304.96
1316.9
1313.87
1441.18
1313.43
1754.24
2369.33
2328.74
2481.22
2395.18
2520.68
2520.78
2545.01
2525.13
2776.65
2523.08
1438.36
1383.24
1284.03
1358.95
1145.34
1205.41
1205.44
1217.04
1205.68
1325.85
1732.98
1088.4
1145.45
1008.7
1327.21
2253.28
2275.31
1357.77
1124.34
1184.07
1194.69
1184.31
1300.18
1182.5
2493.92
2902.77
1867.73
3053.6
2930.02
2464.38
3089.1
2889.23
2857.49
2995.35
2816.52
2132.95
2201.0
2169.67
2136.62
2160.18
2290.77
2272.19
2337.18
2367.13
2397.51
2263.13
1941.13
2024.92
2003.6
2016.43
1976.55
2000.0
2154.6
2194.92
2252.51
2161.09
2136.1
2500.0
2579.0
2609.5
2889.61
2556.94
2756.96
2948.17
2893.16
3204.94
2846.02
3019.08
2033.31
2172.73
2186.33
2239.75
2203.48
2155.16
2230.21
2318.58
2409.93
2369.95
2147.88
2107.45
2191.93
2289.47
2113.53
2250.0
2354.19
2467.46
2305.85
2610.6
2652.38
2721.52
2340.5
2473.22
2462.84
2496.52
2648.53
2492.97
2671.55
2389.27
2871.77
2851.28
2816.32
2243.58
2423.65
2277.98
2399.08
2432.56
2178.52
2808.16
2444.14
2814.62
2734.69
2872.86
2347.92
2381.55
2431.61
2574.65
2509.83
2619.94
2943.79
2925.11
2992.82
3147.83
3203.0
2341.83
2618.18
2501.74
2423.33
2571.43
2369.86
2558.33
2252.75
2665.0
2660.29
2570.75
1700.89
1580.63
1690.87
1637.91
1730.42
1852.93
1943.34
1924.04
1340.97
1918.27
2042.92
1612.62
1724.58
1899.15
1640.07
1845.64
2105.38
1191.28
3606.49
3142.45
3208.79
1579.68
1836.85
1364.02
1590.53
1544.19
1889.68
1514.3
1691.63
2296.67
1362.88
1971.56
1870.0
1725.72
1408.17
1410.57
1514.1
1288.67
1009.99
1591.78
2395.65
2327.28
2916.2
1208.02
1395.0
2069.95
2229.43
1661.09
1991.33
1648.88
1817.69
2558.54
1797.21
1052.93
1115.27
1472.93
1339.57
1451.25
2206.8
2422.08
2351.93
2270.75
1032.03
1426.47
1380.42
1649.51
1341.96
1443.25
1073.8
1713.11
1664.17
1554.71
2347.84
1131.66
1407.01
1510.09
1700.21
1386.88
1394.71
1990.82
2085.79
2505.29
2175.23
1484.05
1492.78
1579.46
1667.2
1571.86
1395.9
1883.86
1725.96
1390.08
2175.66
1443.34
1513.35
1535.32
1339.08
1643.47
1277.95
1176.26
2192.51
1700.68
2105.66
1605.09
1484.13
1639.22
1293.49
1719.24
1701.87
1306.47
2335.22
1088.46
2127.82
1535.53
1849.02
1949.77
2047.78
2036.28
1737.9
1802.83
1959.69
3059.04
2137.16
2614.65
1525.8
1150.33
1233.74
1410.3
1375.94
1793.94
2320.75
1951.71
2535.06
1172.1
2321.67
2362.06
2314.07
2399.57
2364.4
2455.78
2458.3
2607.24
2706.36
2743.84
2574.86
2759.65
2707.44
2837.56
2884.2
2784.34
2759.27
2952.68
2869.96
3072.5
3215.4
3133.6
2942.64
2608.9
2867.47
2812.77
2788.53
2832.96
2727.22
2763.13
3183.93
3239.78
3282.64
3080.53
3059.99
2923.25
2815.0
3050.11
2959.78
2950.94
3239.63
3337.72
3250.63
3369.98
3029.01
3128.35
3098.22
3077.94
2685.96
3003.45
2912.53
2913.89
3312.71
3279.91
3355.79
2619.14
2796.78
2815.74
2764.21
2663.4
2562.82
2969.6
2747.19
2768.36
2763.8
2747.12
2738.95
2830.38
2800.2
2866.54
2871.96
3092.52
2910.68
2900.13
2823.74
3115.78
3138.39
2278.06
2084.47
2200.34
1795.32
1677.19
2639.3
2104.9
2579.17
2532.49
2729.98
1969.69
1587.82
1824.1
1577.3
1661.15
1913.41
2203.11
2090.86
2160.62
2278.03
2437.1
2526.2
1698.44
1866.05
1847.83
2113.85
2334.37
2411.66
2348.71
2083.9
2248.13
2105.04
2361.15
2909.84
3050.89
3261.37
2962.56
2834.41
3140.47
2986.24
3105.01
3543.64
3465.25
3418.27
1945.1
1861.72
1767.63
1615.24
2047.45
2386.1
2198.08
2412.66
2665.29
2595.98
2673.44
1981.05
2606.93
2448.84
2472.43
2253.67
1711.9
2706.49
2527.25
2415.28
2142.93
1838.97
2260.57
2532.92
2504.01
2431.02
2507.04
2764.41
2638.06
2689.03
2368.91
2731.46
2829.84
2463.84
2347.32
2454.07
2371.58
2289.17
2768.66
2643.87
2656.7
2623.38
2804.31
2880.01
1116.83
1531.83
2058.82
2095.24
1593.73
2054.11
1361.43
1371.9
2079.3
2204.76
1985.46
1276.73
1223.87
1791.44
1391.61
1141.92
1716.43
1278.79
1174.67
1091.52
1726.73
1964.61
1208.04
1174.88
1691.04
1742.79
1616.24
1814.87
1934.94
1012.79
1052.09
1029.43
1189.2
1251.24
2012.23
2309.35
2477.2
2553.49
1988.61
1247.83
1117.54
1311.18
1019.96
1908.73
2290.19
1662.38
2086.01
1180.61
2026.43
1463.3
1167.18
2759.97
2751.57
2354.38
2575.84
2946.06
1845.08
1584.03
1994.65
1976.85
2232.54
1800.44
2513.0
2450.31
1279.67
2521.85
1126.03
1690.41
1707.05
3731.08
2725.25
2727.85
3377.02
3094.68
1134.76
2153.79
2031.65
2035.5
1252.48
2137.53
1938.39
1802.84
1927.0
1020.93
3764.19
3423.03
3367.97
3361.18
2160.2
2169.02
1678.51
1268.03
1320.77
3148.86
3330.79
2893.98
3493.54
2929.6
1889.77
2046.35
1626.71
2221.56
1847.61
2454.89
2486.47
1052.13
1023.86
2630.38
2269.28
2032.34
1222.4
2833.67
1812.76
2702.9
2539.25
1048.07
1530.5
1276.94
4286.44
1960.84
2174.74
1489.81
1117.75
1394.23
1785.36
1746.09
2163.59
1954.64
2024.25
2078.92
1671.28
1705.0
1528.48
1913.67
1960.28
2170.67
2288.57
1005.7
