"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_AGE","ENCODED_SIZE","CENT_FOCUS_DIST","ENCODED_COUNTRY","ENCODED_OBJECT_TYPE"
2.99582756,0.6595899,48.7289,220.5289,77.8996,0.3675,20326.252,480.669,27355.107,541.126,16,2,13406.9905240548,14,1
2.99240549,0.6487364,48.81,267.8353,50.453,4.6892,20341.745,481.218,27160.041,767.18,16,2,13196.430421018,14,1
2.92676505,0.6446979,48.9204,345.405,11.1558,358.258,20644.765,492.011,27576.266,956.993,16,2,13309.6366414935,14,1
3.24289887,0.6453047,49.3339,20.2486,246.1065,36.1057,19280.261,444.047,25343.769,460.483,16,2,12441.6430405267,14,1
2.91906858,0.6216439,49.5372,90.8666,214.2914,82.6812,20681.037,493.308,27159.142,1446.661,16,2,12856.2404967243,14,1
2.95231653,0.6400085,48.6551,350.5447,4.0397,359.4467,20525.476,487.753,27283.819,1010.862,16,2,13136.479106546,14,1
2.8819484,0.636733,49.0007,78.177,251.2286,33.2667,20858.242,499.662,27761.238,1198.976,16,2,13281.131003386,14,1
3.13861976,0.6404004,48.7549,136.849,181.2062,196.1711,19704.982,458.8,25945.925,707.769,16,2,12619.0783547928,14,1
3.0301144,0.6598995,48.8077,175.3473,112.8231,326.7068,20172.629,475.23,27106.401,482.586,16,2,13311.9077907855,14,1
2.97121315,0.6560623,48.8907,261.8677,41.4334,43.9939,20438.356,484.651,27469.057,651.386,16,2,13408.8348455788,14,1
3.12946987,0.6462504,49.0093,101.7289,190.4797,143.6851,19743.372,460.142,26124.399,606.075,16,2,12759.1620523488,14,1
4.55103473,0.5678281,47.9487,196.1828,112.2633,315.579,15381.372,316.412,17737.212,269.262,16,2,8733.9752381532,14,1
3.20049563,0.6450829,48.7943,60.4653,243.7858,38.1496,19450.183,449.93,25619.028,525.067,16,2,12546.9804551707,14,1
3.0729868,0.6507691,48.5849,119.6334,207.391,93.4407,19984.566,468.599,26611.768,601.093,16,2,13005.3380297106,14,1
6.73602044,0.4377796,48.363,258.1684,322.5435,13.7902,11843.123,213.776,10649.666,280.31,16,2,5184.6776496908,14,1
3.31130312,0.6397542,48.3292,52.9993,280.4543,17.9063,19013.813,434.874,24799.845,471.511,16,2,12164.1667247646,14,1
3.00852361,0.640945,47.8983,266.3963,113.8381,11.0259,20269.027,478.64,26882.223,899.56,16,2,12991.331510515,14,1
3.05790618,0.6396121,48.89,269.6397,38.9789,2.659,20050.217,470.91,26496.443,847.72,16,2,12824.3614008257,14,1
3.09427424,0.6507274,48.9116,143.3689,144.3002,285.1404,19892.803,465.376,26459.459,569.876,16,2,12944.7919749022,14,1
3.14113047,0.6440107,48.7768,104.7161,209.6928,89.06,19694.48,458.434,25999.801,632.889,16,2,12683.455850936,14,1
3.24847216,0.6406943,49.0671,44.6524,240.2092,42.0227,19258.202,443.285,25218.688,541.447,16,2,12338.6202496486,14,1
4.19271532,0.5663198,49.7532,120.0496,349.1942,2.4894,16245.694,343.453,19067.817,667.301,16,2,9200.2581769412,14,1
3.17551864,0.6466392,48.9617,148.2772,129.99,354.4633,19552.039,453.469,25817.02,530.789,16,2,12643.1148573288,14,1
3.10715414,0.6525924,49.0434,135.7915,142.5238,288.8762,19837.791,463.447,26405.648,513.664,16,2,12945.9916393884,14,1
3.01773104,0.6513955,48.4695,242.4634,81.966,359.5576,20227.777,477.18,27025.925,673.359,16,2,13176.2829128035,14,1
3.15982999,0.6501896,49.3896,185.7848,72.5458,125.0617,19616.704,455.721,25993.145,483.992,16,2,12754.5769270784,14,1
3.06507971,0.6435021,48.7207,240.7784,68.6148,4.9907,20018.921,469.808,26523.003,758.568,16,2,12882.2177032341,14,1
3.05948751,0.6413927,48.8576,260.0637,46.3297,37.6207,20043.307,470.667,26520.803,809.541,16,2,12855.6307936589,14,1
3.05314739,0.6362766,49.0343,287.9944,23.4082,355.9204,20071.045,471.644,26463.647,922.174,16,2,12770.736271047,14,1
3.26764837,0.6281125,49.0419,96.7347,205.0698,291.0681,19182.784,440.684,24853.595,755.702,16,2,12048.9464152,14,1
3.06654087,0.6431858,48.7703,244.8931,61.0698,351.509,20012.561,469.584,26506.221,762.631,16,2,12871.7950568338,14,1
3.06048972,0.6421523,48.8238,256.3103,51.1847,39.7898,20038.931,470.513,26528.842,792.751,16,2,12868.0456311913,14,1
1.03508194,0.0097048,2.3882,293.7377,177.5662,182.1338,41281.172,1391.194,35303.663,34502.412,56,2,400.6255180256,75,1
14.24063694,0.0010887,99.0435,0.4451,0.1607,359.9572,7189.779,101.119,819.472,803.817,12,2,7.8275123973,11,2
15.56877449,0.0002736,97.5402,6.298,127.6247,232.5256,6774.838,92.493,398.556,394.849,12,2,1.8535956768,23,2
14.21243483,0.0015614,98.6923,30.7692,271.4476,88.4912,7199.287,101.32,832.393,809.912,30,2,11.2409667218,75,1
12.42386676,0.0019193,82.4788,48.4664,153.2688,206.9381,7874.639,115.906,1511.618,1481.39,12,2,15.1137946327,14,2
12.42583736,0.0017882,82.4793,47.8476,146.0594,214.1627,7873.806,115.888,1509.751,1481.591,12,2,14.0799398892,14,2
14.81687134,0.0019164,97.6277,344.2481,34.7796,325.4672,7002.141,97.187,637.425,610.587,12,2,13.4189030124,53,2
10.93558566,0.225035,50.0208,65.6909,233.7303,103.4283,8573.809,131.68,4125.081,266.267,12,2,1929.407108315,14,1
13.93590442,0.0930994,50.1822,278.5025,301.6502,49.6828,7294.212,103.33,1595.164,236.991,12,2,679.0867606728,14,1
11.39352238,0.2045613,50.0583,38.5759,169.3873,195.7974,8342.505,126.388,3670.924,257.817,12,2,1706.5536680565,14,1
12.96055639,0.133451,49.9914,107.0988,244.0031,101.7549,7655.721,111.106,2299.249,255.922,12,2,1021.663623171,14,1
1.12486008,0.0763863,6.1833,54.177,80.1185,288.3547,39054.358,1280.159,35659.441,29693.005,12,2,2983.2179064954,14,3
15.45208635,0.0006556,97.1741,337.2112,38.0087,322.1624,6808.902,93.191,435.231,426.303,12,2,4.4639161512,53,2
15.31243785,0.0032631,97.255,294.4283,257.5218,102.2372,6850.237,94.041,494.455,449.749,12,2,22.3530083547,47,2
15.16793359,0.0058023,97.4112,273.2518,75.4079,285.3579,6893.676,94.937,555.541,475.542,12,2,39.9991762548,47,3
14.3425574,0.0010431,98.4366,141.2979,232.8456,127.1777,7155.678,100.401,785.007,770.079,11,2,7.4640877218,11,2
14.34592907,0.0010297,98.4327,141.1634,236.3743,123.6461,7154.557,100.377,783.789,769.055,11,2,7.3670473429,11,2
14.35207716,0.0009498,98.4171,142.8983,236.1622,123.866,7152.513,100.334,781.172,767.585,11,2,6.7934568474,5,2
14.35078866,0.0008456,98.4203,142.6242,230.2118,129.8323,7152.941,100.343,780.855,768.758,11,2,6.0485269096,5,2
15.05307751,0.0008704,64.8726,271.8095,322.2253,144.9426,6928.698,95.662,556.594,544.532,11,2,6.0307387392,14,2
14.81166941,0.0015431,97.8819,31.6183,252.8641,107.0882,7003.78,97.221,636.453,614.838,11,2,10.807532918,70,2
14.23009945,0.0004993,98.3915,346.9592,50.4239,309.7381,7193.328,101.194,818.785,811.602,11,2,3.5916286704,17,2
14.62939394,0.0001316,98.1027,19.9407,77.0466,283.0886,7061.836,98.432,684.63,682.772,11,2,0.9293376176,78,2
5.20984824,0.0010591,0.1624,22.7234,213.3136,123.8696,14055.678,276.4,7692.429,7662.656,11,2,14.8863685698,14,3
14.42533653,0.0606838,80.9793,126.3712,193.9398,164.4384,7128.277,99.824,1182.712,317.571,11,2,432.5709358126,75,2
14.25380584,0.0678493,81.0112,184.7196,333.223,23.5351,7185.35,101.026,1294.736,319.694,11,2,487.520967755,75,2
3.03719061,0.6420895,49.9324,315.3453,319.9542,7.1264,20141.283,474.122,26695.655,830.642,16,2,12932.5063308285,14,1
1.98047324,0.7467124,24.0837,68.4705,151.5829,286.9549,26784.848,727.099,40407.291,406.135,14,2,20000.5781337152,53,1
1.90611387,0.7426543,23.7501,140.486,24.4132,80.0549,27476.998,755.464,41504.774,692.952,14,2,20405.9107157914,53,1
1.86368107,0.7333126,25.9797,294.4753,70.3825,22.2746,27892.5,772.664,41968.287,1060.443,14,2,20453.9216955,53,1
1.97127905,0.7390713,27.0122,151.8828,264.6378,286.1689,26868.068,730.49,40347.351,632.515,14,2,19857.4179452484,53,1
1.83196276,0.7541212,24.1052,210.6481,239.9585,26.6278,28213.529,786.042,43111.815,558.974,14,2,21276.4203457148,53,1
2.25153248,0.7190134,19.8357,264.3277,303.1558,7.4384,24589.5,639.564,35891.545,531.185,14,2,17680.1799993,53,1
2.14448409,0.718064,21.0527,77.1395,321.2435,295.8288,25401.145,671.49,37262.657,783.362,14,2,18239.64778328,53,1
2.26991201,0.7193303,19.4983,245.9572,345.8356,1.5208,24456.586,634.386,35670.814,486.088,14,2,17592.3633443558,53,1
2.55885747,0.7003645,19.1884,66.5878,328.4233,4.1468,22578.987,562.751,32014.372,387.331,14,2,15813.5209407615,53,1
2.27839302,0.7171763,21.4839,287.3553,202.4376,95.5754,24395.857,632.024,35513.853,521.592,14,2,17496.1304585891,53,1
2.57892593,0.699238,20.774,42.1783,325.8605,4.6498,22461.699,558.372,31789.637,377.49,14,2,15706.073485362,53,1
2.57624306,0.7011713,20.5269,38.3312,340.7881,2.5231,22477.29,558.953,31859.586,338.724,14,2,15760.430649777,53,1
2.28811525,0.7148299,20.3253,251.0675,311.8007,278.5401,24326.703,629.339,35338.022,559.113,14,2,17389.4546728197,53,1
2.22473015,0.7213946,19.9985,289.1119,254.4286,345.8474,24786.599,647.27,36289.383,527.545,14,2,17880.9186709654,53,1
2.26394185,0.7096487,21.0672,331.5749,160.5794,359.787,24499.563,636.059,35507.51,735.345,14,2,17386.0830335181,53,1
2.17976086,0.7198543,21.3787,7.5013,92.0752,350.6503,25126.342,660.623,36835.513,660.902,14,2,18087.3053319706,53,1
2.23996846,0.7160726,20.2192,313.1925,211.0485,88.6887,24674.058,642.866,35964.339,627.506,14,2,17668.4168646108,53,1
2.21944973,0.7187038,20.7493,322.1067,186.4367,356.7829,24825.898,648.809,36290.23,605.296,14,2,17842.4672310124,53,1
2.28739733,0.7188981,20.3274,231.9112,345.6603,1.6153,24331.792,629.536,35445.737,461.578,14,2,17492.0790383952,53,1
14.65088017,0.051454,80.9841,59.824,6.8953,353.8972,7054.93,98.288,1039.799,313.79,11,2,363.00436822,75,1
14.84139959,0.0041893,97.5498,291.6743,33.7112,326.6754,6994.424,97.026,645.59,586.987,11,2,29.3017404632,75,2
14.99283512,0.001884,97.5812,17.8109,316.0039,43.9684,6947.246,96.046,582.199,556.022,11,2,13.088611464,75,2
14.88183342,0.0030345,97.4968,306.4735,344.261,15.7662,6981.749,96.762,624.8,582.428,11,2,21.1861173405,33,2
14.90040739,0.0021936,97.4764,317.3278,327.7364,32.2514,6975.946,96.642,613.113,582.508,11,2,15.3024351456,62,2
14.53268974,0.0175829,97.7767,197.9212,130.8783,230.7781,7093.129,99.087,839.711,590.276,11,2,124.7177778941,36,2
14.81335046,0.0053229,97.5977,282.4903,70.7392,289.9569,7003.25,97.21,662.393,587.838,11,2,37.277599425,75,2
14.68374169,0.0111655,97.7888,246.2396,274.5641,84.2818,7044.4,98.068,744.919,587.611,11,2,78.6542482,72,2
14.68217446,0.01181,97.7922,244.2678,289.4947,69.3532,7044.901,98.078,749.967,583.566,11,2,83.20028081,44,2
14.76367198,0.0080283,97.6947,267.8882,151.0738,209.4958,7018.952,97.537,697.167,584.466,11,2,56.3502523416,4,2
14.97356793,0.0205937,120.4415,51.1016,79.088,283.3281,6953.204,96.169,718.261,431.877,11,2,143.1921972148,75,2
14.83563415,0.0250476,120.4906,187.6004,41.6167,320.3667,6996.236,97.064,793.34,442.862,11,2,175.2389208336,75,2
14.96521797,0.0215258,120.4664,255.4394,56.9657,305.189,6955.79,96.223,727.384,427.926,11,2,149.728944382,75,2
14.88904349,0.0018384,82.4165,92.9786,131.6812,228.5983,6979.495,96.715,614.191,588.528,11,2,12.831103608,14,2
14.90309252,0.0023314,82.417,87.2539,111.3262,249.0448,6975.108,96.624,613.234,580.711,11,2,16.2617667912,14,2
14.88102705,0.0020596,82.4166,94.9611,138.7272,221.5528,6982.001,96.768,618.246,589.486,11,2,14.3801292596,14,2
12.43450845,0.0012963,82.4831,141.8185,172.394,187.7339,7870.145,115.807,1502.213,1481.808,11,2,10.2020689635,14,2
1.00271575,0.0002645,0.0516,73.9971,143.545,200.2144,42164.791,1436.1,35797.808,35775.503,10,2,11.1525872195,53,2
1.82440014,0.7460522,25.8467,84.8457,306.9112,8.7616,28291.444,789.301,43020.203,806.415,17,2,21106.8940373768,53,1
3.14758862,0.6345177,49.3505,227.5929,43.4596,351.8655,19667.532,457.493,25768.794,810,16,2,12479.3971693164,14,1
0.90579899,0.0715781,6.4713,72.1739,15.6107,346.4644,45121.198,1589.757,41972.752,35513.373,10,2,3229.6896225638,14,3
1.0028802,0.0029587,7.5447,291.9453,178.2027,21.5733,42160.181,1435.864,35906.786,35657.307,48,2,124.7393275247,11,1
2.11791802,0.7128499,8.3958,320.0805,58.7031,352.0306,25613.116,679.913,37493.288,976.674,32,2,18258.3071792884,22,1
2.16020583,0.7032318,7.8734,34.7675,115.6062,355.7491,25277.75,666.603,36675.733,1123.497,32,2,17776.11763245,22,1
0.9254396,0.061884,5.9994,62.1406,167.8653,193.6943,44480.513,1556.017,40855.01,35349.746,10,2,2752.632066492,14,3
12.83001906,0.0230775,82.4388,312.6547,7.8488,352.6127,7707.561,112.237,1507.297,1151.555,10,2,177.8712389775,14,2
14.84108158,0.0007128,97.8465,36.7017,111.984,248.2152,6994.524,97.028,621.374,611.403,10,2,4.9856967072,36,2
14.8468216,0.0007493,97.8666,41.3157,132.9466,227.2396,6992.721,96.99,619.825,609.346,10,2,5.2396458453,36,2
14.82299976,0.0005828,97.8159,29.0895,102.6547,257.5323,7000.211,97.146,626.155,617.996,10,2,4.0797229708,36,2
14.88816348,0.0009812,97.9262,56.3951,114.7095,245.5175,6979.77,96.721,608.483,594.786,10,2,6.848550324,36,2
4.23678975,0.5820073,64.8535,244.2866,334.9285,5.4728,16132.83,339.88,19144.12,365.27,16,2,9389.424829659,14,1
4.68161663,0.55714,64.7734,134.2514,328.8473,7.6695,15094.009,307.586,17125.35,306.398,16,2,8409.47617426,14,1
2.86450047,0.5707249,49.2913,22.9987,346.0461,3.2442,20942.856,502.705,26517.331,2612.112,16,2,11952.6093963144,14,1
3.44518726,0.5975189,47.4795,173.3912,155.2682,252.3899,18517.966,417.974,23204.666,1074.996,16,2,11064.8346745574,14,1
14.82101701,0.0017116,97.7474,192.9116,102.7454,257.5689,7000.835,97.159,634.683,610.717,10,2,11.982629186,37,2
14.81378337,0.002817,97.7067,182.3424,102.9121,257.525,7003.114,97.207,644.707,605.251,10,2,19.727772138,36,2
14.74418777,0.0057944,97.6662,139.9879,177.9789,182.1666,7025.134,97.666,687.705,606.292,10,2,40.7064364496,33,2
14.95896487,0.003257,98.1261,289.7073,72.5816,287.8963,6957.729,96.263,602.255,556.932,10,2,22.661323353,4,2
14.78711069,0.0038078,97.6663,164.9421,126.4606,234.0125,7011.533,97.382,660.096,606.699,10,2,26.6985153574,36,2
14.75392482,0.0048671,97.6532,147.0909,161.1493,199.1533,7022.043,97.601,678.085,609.731,10,2,34.1769854853,57,2
14.94049451,0.0024671,98.0946,274.5081,86.0585,274.3443,6963.462,96.382,602.506,568.147,10,2,17.1795571002,14,2
14.70088628,0.0070266,97.7011,123.06,226.5862,132.9483,7038.922,97.953,710.247,611.327,10,2,49.4596893252,75,2
14.67139286,0.0082771,97.7448,112.2133,266.3613,92.8124,7048.352,98.15,728.557,611.877,10,2,58.3399143392,75,2
14.66789006,0.0085837,97.754,110.7217,273.2495,85.8893,7049.474,98.174,731.85,610.829,10,2,60.5105699738,11,2
14.89404446,0.0015236,97.9466,237.2634,88.63,271.6673,6977.932,96.683,610.429,589.166,10,2,10.6315771952,61,2
14.74595503,0.0058302,97.668,141.0805,176.1242,184.0431,7024.573,97.654,687.392,605.483,10,2,40.9546655046,74,2
14.86744312,0.0015736,97.8887,223.6814,105.7032,254.5921,6986.253,96.856,619.112,597.125,10,2,10.9935677208,14,2
14.86361905,0.0015565,97.8812,221.0945,106.8029,253.4896,6987.451,96.881,620.192,598.44,10,2,10.8759674815,14,2
14.78634297,0.0012083,98.3387,102.5068,332.205,27.8513,7011.775,97.387,642.113,625.168,10,2,8.4723277325,23,2
14.75117949,0.0014341,98.3265,89.9564,10.3484,349.8016,7022.914,97.619,654.85,634.707,10,2,10.0715609674,11,2
14.7511021,0.0014394,98.3264,89.5971,11.6465,348.5073,7022.938,97.62,654.912,634.695,10,2,10.1088169572,11,2
14.81565078,0.0008139,98.4366,157.2143,338.7658,21.3212,7002.525,97.195,630.09,618.691,10,2,5.6993550975,14,2
14.81474159,0.0005942,98.4369,156.6081,339.8823,20.2153,7002.812,97.2,628.838,620.516,10,2,4.1610708904,75,2
14.80720629,0.0005836,98.4438,155.4927,352.1703,7.9409,7005.187,97.25,631.141,622.964,10,2,4.0882271332,14,2
14.84693633,0.0003985,98.4101,168.3348,319.7188,40.3736,6992.685,96.99,617.336,611.763,10,2,2.7865849725,72,2
14.82739957,0.0005671,98.4251,162.2467,349.331,10.7774,6998.826,97.118,624.66,616.722,10,2,3.9690342246,48,2
14.84914825,0.0008117,98.4198,160.1474,88.017,272.1972,6991.99,96.975,619.531,608.18,10,2,5.675398283,72,2
14.54914223,0.0002194,47.0028,130.4324,344.2317,15.8499,7087.78,98.975,711.2,708.09,10,2,1.555058932,50,2
14.549121,0.0002174,47.0046,131.3387,351.9972,8.0877,7087.787,98.975,711.193,708.111,10,2,1.5408848938,50,2
14.64554138,0.0018347,47.0631,47.9915,61.6245,298.6492,7056.644,98.323,691.456,665.562,10,2,12.9468247468,50,2
14.77504263,0.0035221,47.0077,51.1403,22.875,337.3704,7015.35,97.462,661.924,612.506,10,2,24.708764235,50,2
14.5353164,0.0018253,47.0046,150.3202,290.0943,69.7976,7092.274,99.069,727.085,701.194,10,2,12.9455277322,50,2
14.5491283,0.000229,47.005,131.2172,336.115,23.9628,7087.785,98.975,711.273,708.027,10,2,1.623102765,50,2
14.84733539,0.0015959,97.8883,37.5621,271.209,88.7296,6992.559,96.987,625.584,603.265,10,2,11.1594249081,52,2
14.29703797,0.002224,98.5829,290.604,87.1084,273.2649,7170.858,100.72,808.671,776.775,10,2,15.947988192,53,2
14.29652281,0.002385,98.5829,290.517,88.0349,272.3567,7171.03,100.724,809.998,775.792,10,2,17.10290655,53,2
15.35975677,0.0009991,97.2154,25.1137,307.7254,159.9556,6836.161,93.751,464.856,451.196,10,2,6.8300084551,53,2
1.88734026,0.7303512,26.0093,278.9614,92.1487,39.2674,27658.909,762.978,41481.491,1080.057,14,2,20200.7173788408,53,1
2.25406801,0.7251622,27.0129,280.6642,313.4164,5.4832,24571.057,638.845,36010.923,374.92,14,2,17818.0017504454,53,1
1.8986891,0.7264972,27.0416,307.2497,29.8104,62.1708,27548.583,758.418,41184.417,1156.48,14,2,20013.9684134676,53,1
1.99239634,0.7398801,27.3668,127.0402,298.3513,330.0048,26677.882,722.748,40038.181,561.313,14,2,19738.4340019482,53,1
1.92007633,0.7216905,26.8423,307.1211,34.4425,356.1342,27343.631,749.97,40699.134,1231.857,14,2,19733.6387282055,53,1
1.92484563,0.7330768,27.2476,205.179,176.2727,357.5126,27298.445,748.112,40932.166,908.453,14,2,20011.856705576,53,1
1.89855157,0.7291976,26.8093,292.7716,51.9986,30.6057,27549.914,758.473,41261.11,1082.448,14,2,20089.3311690064,53,1
1.92828467,0.7322981,27.4784,207.3637,165.2574,359.9819,27265.978,746.778,40854.666,921.019,14,2,19966.8238840418,53,1
1.96602488,0.7071798,26.6429,331.6799,7.1399,5.4131,26915.916,732.442,39572.174,1503.389,14,2,19034.3920936968,53,1
1.93614743,0.7162761,27.1055,321.5625,10.7811,358.92,27192.109,743.745,40291.032,1336.916,14,2,19477.0577852949,53,1
1.9393542,0.7192352,26.3937,293.6358,61.9958,26.5894,27162.125,742.515,40319.947,1248.034,14,2,19535.9564068,53,1
2.23575294,0.7137306,20.6154,328.8149,171.9423,184.2235,24705.063,644.078,35959.688,694.169,14,2,17632.7594380278,53,1
5.23355952,0.5251647,21.9287,252.2671,312.1765,13.758,14013.192,275.147,14994.29,275.823,14,2,7359.2337727224,53,1
2.33906815,0.7105536,19.781,219.628,21.7997,116.6048,23972.128,615.63,34627.475,560.511,14,2,17033.4818500608,53,1
2.40043087,0.7089739,19.3777,130.9952,197.8779,111.2963,23561.831,599.892,33888.419,478.973,14,2,16704.7232152109,53,1
2.07842083,0.7187645,20.1711,136.4275,229.3255,352.0837,25936.588,692.834,38200.752,916.154,14,2,18642.298705526,53,1
2.19757237,0.7226908,17.721,313.2393,278.4609,12.4125,24990.391,655.269,36672.582,551.93,14,2,18060.3256641028,53,1
1.91765705,0.7414506,26.2336,46.7605,78.1517,349.4062,27366.623,750.916,41279.488,697.489,13,2,20290.9990433238,53,1
1.93757358,0.7505559,24.3409,335.8609,240.8169,26.207,27178.764,743.198,41199.811,401.447,13,2,20399.1816749076,53,1
1.89576452,0.755616,22.8035,343.6993,269.6802,12.4963,27576.909,759.588,42036.327,361.22,13,2,20837.553670944,53,1
1.84645425,0.7559906,23.3183,28.2351,176.1545,198.0679,28065.717,779.873,42905,470.164,13,2,21217.4182342602,53,1
1.81980367,0.7585773,22.0613,40.6798,179.961,180.2565,28339.063,791.294,43458.298,463.558,13,2,21497.3698950699,53,1
1.86831708,0.7579433,22.7639,350.4646,258.5719,15.9601,27846.34,770.747,42574.152,362.258,13,2,21105.946832522,53,1
1.91469377,0.7478798,25.9095,9.5601,149.7771,291.2875,27394.852,752.078,41504.773,528.661,13,2,20488.0564347896,53,1
1.88687141,0.7328165,25.1263,150.0527,259.6873,302.2604,27663.49,763.168,41557.617,1013.093,13,2,20272.261919585,53,1
1.90884245,0.7395583,26.2719,85.2423,2.688,359.5899,27450.807,754.384,41374.144,771.2,13,2,20301.4721585481,53,1
1.91138711,0.7406625,26.9512,73.1312,11.5143,358.685,27426.438,753.38,41362.037,734.569,13,2,20313.734135175,53,1
1.93777388,0.7438215,26.9637,15.732,114.6264,335.7673,27176.891,743.121,41013.512,584,13,2,20214.7558289565,53,1
1.86713652,0.7453943,25.7286,111.8652,317.9737,4.3081,27858.076,771.234,42245.193,714.69,13,2,20765.2510593668,53,1
2.13004043,0.643242,20.9868,348.5646,125.6252,312.1315,25515.844,676.044,35550.572,2724.847,12,2,16412.862526248,53,1
2.33305977,0.7178695,20.1021,124.4497,94.0948,343.2116,24013.268,617.215,34873.525,396.74,12,2,17238.392692526,53,1
2.37158228,0.7061606,21.6256,136.2756,33.7867,355.8637,23752.521,607.19,34147.48,601.292,12,2,16773.0944808726,53,1
2.19808408,0.6967835,20.8475,41.078,313.0021,6.7984,24986.512,655.116,36018.567,1198.188,12,2,17410.189284152,53,1
2.16562236,0.7280949,18.8409,243.6151,264.9663,16.5638,25235.584,664.936,37231.349,483.549,12,2,18373.9000089216,53,1
2.0883067,0.7215274,18.8468,4.7041,65.6753,350.882,25854.669,689.554,38131.387,821.682,12,2,18654.8521014306,53,1
2.19200485,0.6980882,21.2191,44.8172,298.8176,9.3896,25032.689,656.933,36129.579,1179.529,12,2,17475.0248051698,53,1
2.2457303,0.7070123,21.4186,286.3946,142.3656,298.5969,24631.836,641.217,35668.711,838.69,12,2,17415.0110235828,53,1
2.33823074,0.7152191,19.8218,124.4484,100.4758,340.3331,23977.851,615.85,34749.134,450.299,12,2,17149.4170121541,53,1
2.33669635,0.7147086,20.4684,123.7525,85.7101,345.814,23988.347,616.255,34754.89,465.534,12,2,17144.6779006842,53,1
2.26948661,0.7113157,19.9433,242.9357,242.3261,30.6439,24459.642,634.505,35480.034,682.98,12,2,17398.5273709794,53,1
2.18096631,0.7236496,17.6379,239.9318,301.1989,7.7264,25117.083,660.258,36914.915,562.981,12,2,18175.9670661168,53,1
2.22120927,0.7210385,18.8084,202.6884,344.2336,1.9295,24812.786,648.296,36325.624,543.677,12,2,17890.973998261,53,1
1.85508983,0.4809923,21.4216,304.72,241.0738,62.5432,27978.551,776.243,35057.883,8142.948,10,2,13457.4675961573,75,3
15.2510152,0.0011428,97.2737,14.9351,219.6326,227.7109,6868.618,94.42,498.332,482.633,10,2,7.8494566504,36,2
15.23622759,0.001751,97.2273,3.5501,243.6436,161.2013,6873.061,94.512,506.961,482.891,10,2,12.034729811,36,2
15.29825563,0.0022618,97.2408,13.3131,202.7078,241.5545,6854.47,94.128,491.839,460.832,10,2,15.503440246,36,2
15.19248698,0.0035542,97.174,336.3712,299.9331,145.9771,6886.247,94.784,532.587,483.637,10,2,24.4750990874,36,2
1.11335212,0.0622106,5.1559,71.7985,133.9277,231.4061,39323.015,1293.391,35391.189,30498.572,10,2,2446.308356959,14,3
13.59474395,0.0615886,82.5151,94.5912,178.3422,181.9982,7415.74,105.923,1494.33,580.88,9,2,456.725044564,14,2
14.75041413,0.0017856,97.766,173.9632,36.641,323.6023,7023.157,97.624,657.562,632.481,9,2,12.5405491392,72,2
3.13754389,0.650547,18.9653,232.0253,208.8069,90.0885,19709.486,458.958,26153.298,509.404,45,2,12821.946988842,17,1
2.24432207,0.7041794,6.837,257.5581,120.6553,22.6601,24642.138,641.619,35616.489,911.517,35,2,17352.4859515572,22,1
2.3446586,0.7147023,7.5987,258.2525,299.8293,8.2712,23934.008,614.162,34661.564,450.182,35,2,17105.6905658184,22,1
2.25211756,0.71327,7.6563,147.0027,324.6292,271.4559,24585.241,639.398,35743.021,671.191,35,2,17535.91484807,22,1
1.69827462,0.7620463,26.5996,120.2522,217.0045,52.0213,29675.399,847.919,45911.291,683.236,17,2,22614.0280089737,53,1
1.90363443,0.7314021,26.385,238.9036,146.9909,294.2289,27500.851,756.448,41236.897,1008.536,14,2,20114.1801731871,53,1
1.90977176,0.7339138,25.8824,223.5402,184.3273,161.1119,27441.901,754.017,41203.756,923.776,14,2,20139.9898421338,53,1
2.296773,0.7141197,20.3593,248.8662,315.2712,5.6985,24265.531,626.967,35215.889,558.902,14,2,17328.4937180607,53,1
2.25818771,0.7181264,20.249,285.2879,255.5301,21.2805,24541.163,637.679,35786.686,539.371,14,2,17623.6570370032,53,1
1.93861692,0.7460024,26.9753,0.2254,140.6235,308.9391,27169.012,742.798,41059.025,522.729,13,2,20268.1481576288,53,1
1.94315829,0.7497798,26.0102,336.8304,197.4033,105.9263,27126.664,741.062,41087.554,409.504,13,2,20339.0247085872,53,1
1.92877758,0.736996,27.2216,94.3817,315.9235,4.8595,27261.332,746.587,40974.69,791.704,13,2,20091.492638672,53,1
1.93627766,0.7359117,26.827,95.5642,324.4429,3.7577,27190.89,743.695,40822.849,802.661,13,2,20010.094084413,53,1
1.76565403,0.7530513,22.1028,113.369,39.2318,356.2816,28915.548,815.562,44312.305,762.522,13,2,21774.8910116124,53,1
1.82113126,0.7546173,22.5035,58.7331,133.3321,321.1844,28325.288,790.717,43321.906,572.401,13,2,21374.7523522824,53,1
1.92393532,0.7532025,22.712,321.5448,309.9715,5.0734,27307.055,748.466,41496.662,361.178,13,2,20567.7420936375,53,1
1.90599187,0.7391622,26.3813,90.6984,347.2363,1.1666,27478.17,755.512,41410.86,789.211,13,2,20310.824589174,53,1
1.90610781,0.7397091,26.148,78.2597,21.5155,357.6416,27477.056,755.466,41423.95,773.893,13,2,20325.0283644096,53,1
