"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","COUNTRY_CODE","LAUNCH_DATE"
2.30981707,0.7142028,31.1648,346.9122,359.17,0.2672,24174.089,623.426,35061.156,530.752,"DEBRIS","SMALL","PRC",1986
13.09074672,0.0110955,82.6973,269.6603,97.3068,264.0678,7604.878,110.001,1311.123,1142.363,"DEBRIS","SMALL","CIS",1991
12.66062126,0.037366,66.0434,224.2608,311.0732,45.8545,7776.16,113.738,1688.589,1107.461,"DEBRIS","SMALL","FR",1992
14.82575485,9.85e-05,97.9008,352.1494,268.7168,91.3932,6999.343,97.128,621.898,620.519,"DEBRIS","SMALL","CIS",1994
15.46167127,0.0026243,99.0395,7.7422,203.1046,156.902,6806.088,93.134,445.814,410.092,"DEBRIS","SMALL","PRC",1999
14.25115885,0.0087909,98.6633,37.1443,117.8767,0.9365,7186.24,101.044,871.279,744.932,"DEBRIS","SMALL","PRC",1999
14.70727028,0.0156854,98.7767,316.3203,225.4275,257.2927,7036.885,97.911,769.126,548.374,"DEBRIS","SMALL","PRC",1999
14.79447226,0.0019054,98.2545,350.2512,68.2831,292.0405,7009.207,97.334,644.427,617.716,"DEBRIS","SMALL","ESA",1991
14.33436384,0.0026706,74.0354,179.6078,260.2044,219.8255,7158.404,100.458,799.387,761.152,"DEBRIS","SMALL","CIS",1993
13.50830735,0.0041875,99.2406,319.3973,41.694,318.7375,7447.341,106.601,1100.391,1038.02,"DEBRIS","SMALL","US",1970
14.24861387,0.0086673,73.9771,323.3836,95.0192,266.0855,7187.096,101.062,871.253,746.668,"DEBRIS","SMALL","CIS",1993
14.43198566,0.0071195,99.5458,234.2636,291.4252,134.0386,7126.087,99.778,798.686,697.218,"DEBRIS","SMALL","PRC",1999
14.09326292,0.005766,98.8421,278.0339,196.9327,162.992,7239.815,102.176,903.425,819.935,"DEBRIS","SMALL","US",1995
13.53328845,0.0310442,99.8152,251.7594,97.5126,266.1387,7438.173,106.404,1290.95,829.126,"DEBRIS","SMALL","PRC",1999
2.90614293,0.6470367,7.5255,230.9489,352.864,1.1401,20742.314,495.502,27785.217,943.14,"DEBRIS","SMALL","FR",1992
14.00721528,0.01627,98.5573,104.1494,277.5085,80.7624,7269.435,102.804,1009.573,773.026,"DEBRIS","SMALL","PRC",2008
12.44345997,0.0056053,73.7098,243.2784,317.1076,221.4282,7866.371,115.723,1532.329,1444.142,"DEBRIS","SMALL","CIS",1987
13.96834189,0.0141994,98.4368,245.4804,167.3296,193.1498,7282.915,103.09,1008.194,801.367,"DEBRIS","SMALL","PRC",1999
14.2884681,0.012053,73.8882,215.7441,138.1225,222.9222,7173.725,100.781,882.055,709.125,"DEBRIS","SMALL","CIS",1993
13.56214439,0.0262462,99.3206,35.2572,59.1415,316.3716,7427.619,106.178,1244.43,854.537,"DEBRIS","SMALL","PRC",1999
14.35249851,0.000389,98.5286,325.1843,239.3527,120.7275,7152.373,100.331,777.02,771.456,"DEBRIS","SMALL","PRC",2019
14.47096254,0.0094754,98.6446,32.4837,250.5105,108.5832,7113.285,99.51,802.552,667.749,"DEBRIS","SMALL","US",1995
13.97400725,0.0186268,98.0799,30.0611,60.0566,301.8951,7280.947,103.048,1038.433,767.191,"DEBRIS","SMALL","PRC",1999
14.9994246,0.0005334,36.9672,14.6772,155.3246,204.7752,6945.211,96.004,570.781,563.371,"PAYLOAD","SMALL","US",2019
14.88079618,0.0143843,98.9041,175.6045,11.0051,109.0681,6982.073,96.769,704.37,503.506,"DEBRIS","SMALL","PRC",1999
13.87791485,0.0056755,98.8674,272.8781,315.7543,43.9084,7314.518,103.762,977.896,894.869,"DEBRIS","SMALL","US",1978
14.02170492,0.010128,99.2345,325.921,102.01,259.2438,7264.426,102.698,959.865,812.717,"DEBRIS","SMALL","PRC",1999
14.83617838,0.0005318,97.9205,354.4021,237.5707,122.4993,6996.065,97.06,621.65,614.209,"DEBRIS","SMALL","CIS",1994
13.76549252,0.0216785,71.0719,9.2407,201.1297,158.075,7354.289,104.609,1135.584,816.724,"DEBRIS","SMALL","CIS",2007
14.42067754,0.0089513,70.9716,228.2,300.1312,59.0975,7129.812,99.857,815.498,687.856,"DEBRIS","SMALL","CIS",1993
13.99393328,0.0117207,99.2901,316.9309,199.5519,188.4977,7274.034,102.902,981.155,810.642,"DEBRIS","SMALL","PRC",1999
14.21366768,0.0238277,99.0209,285.184,345.3741,14.0621,7198.871,101.311,992.269,649.204,"DEBRIS","SMALL","PRC",1999
14.44868039,0.0178646,74.0463,40.4479,142.1089,219.2802,7120.597,99.663,869.668,615.255,"DEBRIS","SMALL","CIS",1993
13.6718127,0.0240018,98.7452,111.6604,135.5398,226.5291,7387.845,105.326,1187.032,832.388,"DEBRIS","SMALL","US",1978
14.38884377,0.0086961,73.9305,87.779,320.5552,215.1372,7140.324,100.078,824.282,700.096,"DEBRIS","SMALL","CIS",1993
14.72068837,0.0011815,86.3879,272.8309,52.1284,308.1,7032.608,97.822,662.782,646.164,"DEBRIS","SMALL","US",1997
14.8093804,0.0072367,75.7422,2.5073,355.4921,4.5604,7004.502,97.236,677.056,575.677,"DEBRIS","SMALL","CIS",1993
14.54820557,0.0227662,99.2729,183.0766,193.6101,165.8889,7088.085,98.981,871.318,548.581,"DEBRIS","SMALL","PRC",1999
14.98314089,0.0167261,74.0242,54.8075,161.9523,265.6957,6950.242,96.108,688.358,455.857,"DEBRIS","SMALL","CIS",1993
14.24617593,0.0176049,98.4035,11.3985,319.8715,38.9572,7187.916,101.08,936.323,683.238,"DEBRIS","SMALL","PRC",2013
13.38628168,0.0036508,99.9626,194.9325,5.0086,57.7744,7492.531,107.573,1141.749,1087.042,"DEBRIS","SMALL","US",1975
15.1233442,0.0010678,31.0031,290.8313,189.6937,170.3497,6907.22,95.217,536.46,521.709,"DEBRIS","SMALL","JPN",2016
13.96208271,0.0160592,98.9249,178.3414,182.1206,177.9294,7285.092,103.136,1023.95,789.964,"DEBRIS","SMALL","PRC",1999
14.09374906,0.0027582,98.921,343.5771,169.1099,191.0674,7239.649,102.173,881.482,841.545,"DEBRIS","SMALL","PRC",1999
14.27009824,0.0003305,99.3462,292.3028,225.2839,254.4284,7179.88,100.91,804.118,799.372,"DEBRIS","SMALL","PRC",1999
2.15724702,0.6965155,6.6468,66.3862,221.0532,313.4727,25300.858,667.517,36545.163,1300.283,"DEBRIS","SMALL","FR",1988
14.22349226,0.0009792,98.6866,309.6304,24.448,335.7161,7195.556,101.241,824.467,810.375,"PAYLOAD","SMALL","DEN",2003
14.39913149,0.0016285,98.706,350.5862,72.4057,287.8908,7136.922,100.006,770.41,747.165,"DEBRIS","SMALL","US",1991
13.64123707,0.0325351,98.3388,306.9901,271.6151,84.7759,7398.88,105.562,1261.469,780.022,"DEBRIS","SMALL","PRC",1999
14.23389427,0.0179277,98.0745,170.2413,291.9471,66.274,7192.05,101.167,942.852,684.978,"DEBRIS","SMALL","PRC",2014
14.7825019,0.005079,98.242,320.2113,19.6946,101.4708,7012.99,97.412,670.474,599.236,"DEBRIS","SMALL","IND",2001
11.09193875,0.1072604,51.5918,254.145,254.5381,93.4619,8493.047,129.824,3025.88,1203.944,"DEBRIS","SMALL","CIS",2011
14.06151692,0.0197771,86.3428,70.9889,226.6284,131.8278,7250.708,102.407,1015.971,729.175,"DEBRIS","SMALL","US",1997
14.15937603,0.0107439,98.8895,142.9474,161.0766,199.4448,7217.261,101.699,916.668,761.585,"DEBRIS","SMALL","PRC",1999
15.2537606,0.0014955,97.4048,312.5142,26.7255,38.5375,6867.793,94.403,499.929,479.388,"PAYLOAD","SMALL","PRC",2016
15.31968834,0.0007937,97.2945,10.5015,118.8506,241.3534,6848.076,93.997,475.376,464.505,"DEBRIS","SMALL","PRC",2020
14.70404359,0.0194979,99.0183,81.7774,121.4108,294.6951,7037.915,97.932,797.004,522.555,"DEBRIS","SMALL","PRC",1999
14.64409859,0.0033344,102.4071,261.9351,326.0998,206.0553,7057.108,98.333,702.504,655.441,"DEBRIS","SMALL","PRC",1999
14.42027848,0.0082905,98.4675,236.3065,152.2813,208.2832,7129.943,99.859,810.919,692.698,"PAYLOAD","SMALL","US",2004
14.07370701,0.0033568,98.7688,351.7135,344.3375,15.6753,7246.52,102.318,892.71,844.06,"DEBRIS","SMALL","US",2000
14.24556825,0.0176864,98.4506,275.2468,348.7675,10.9579,7188.12,101.084,937.117,682.853,"DEBRIS","SMALL","PRC",2014
14.11578202,0.0128622,99.7517,90.5528,346.5319,13.2428,7232.113,102.013,946.999,760.957,"DEBRIS","SMALL","PRC",1999
14.74591284,0.0057904,97.7606,339.0679,136.0934,224.4898,7024.586,97.654,687.126,605.776,"DEBRIS","SMALL","CIS",2019
15.43879171,0.0036453,97.3904,26.1508,118.1126,242.3814,6812.81,93.272,459.51,409.841,"DEBRIS","SMALL","PRC",2020
14.41896585,0.007455,98.6845,258.4255,21.2879,339.1384,7130.376,99.868,805.398,699.084,"DEBRIS","SMALL","PRC",1999
13.53089481,0.0059699,100.2404,132.72,186.2396,349.2041,7439.05,106.423,1105.326,1016.505,"DEBRIS","SMALL","US",1966
14.33297809,0.0232357,98.4731,341.3448,342.802,16.5385,7158.866,100.468,947.072,614.389,"DEBRIS","SMALL","PRC",1999
15.07397121,0.0027676,97.5519,17.4696,358.5569,1.5574,6922.294,95.529,563.317,525.001,"PAYLOAD","SMALL","FIN",2021
14.53744984,0.0047186,99.0145,273.0386,325.0303,34.7795,7091.58,99.055,746.908,679.983,"DEBRIS","SMALL","PRC",1999
14.16672302,0.0218102,99.8154,46.855,32.5516,328.889,7214.766,101.647,993.986,679.275,"DEBRIS","SMALL","PRC",1999
14.34121528,0.0075197,98.7032,49.6141,35.4442,325.1706,7156.124,100.41,831.801,724.177,"DEBRIS","SMALL","PRC",1999
13.63985321,0.0346565,74.1084,54.0677,146.3285,216.0385,7399.381,105.573,1277.682,764.809,"DEBRIS","SMALL","CIS",1993
14.51486032,0.0057422,74.0076,294.9419,109.9124,250.8237,7098.936,99.209,761.565,680.038,"DEBRIS","SMALL","CIS",1993
14.20744115,0.0049295,98.8547,0.583,27.9571,29.3385,7200.974,101.355,858.337,787.342,"DEBRIS","SMALL","PRC",1999
14.23322168,0.0187464,74.0232,353.7182,128.1402,233.6808,7192.276,101.172,948.971,679.312,"DEBRIS","SMALL","CIS",1993
15.33569824,0.0019089,97.3824,23.8514,143.8139,216.4399,6843.309,93.899,478.237,452.111,"PAYLOAD","SMALL","US",2018
14.34879015,0.0018642,74.0478,159.2468,244.4211,127.3015,7153.605,100.357,788.806,762.135,"DEBRIS","SMALL","CIS",1993
2.24601797,0.7054118,8.2564,279.2932,65.7907,28.5882,24629.732,641.135,35625.701,877.493,"DEBRIS","SMALL","FR",1989
14.87499402,0.0044354,86.4346,330.722,131.5336,228.9708,6983.889,96.807,636.73,574.777,"DEBRIS","SMALL","US",1997
14.17272751,0.0008598,81.1972,35.6325,182.0497,178.0644,7212.728,101.604,840.794,828.391,"DEBRIS","SMALL","CIS",1979
14.4626901,0.0188851,73.8891,138.6597,277.1901,80.7821,7115.998,99.567,872.249,603.476,"DEBRIS","SMALL","CIS",1993
14.11743517,0.0009251,98.7841,8.3971,261.6771,98.3352,7231.549,102.002,860.103,846.724,"DEBRIS","SMALL","US",2000
15.4947851,0.0006532,96.8344,150.8837,279.987,80.0645,6796.388,92.934,422.692,413.813,"PAYLOAD","SMALL","US",2017
15.12455871,0.001011,97.3306,356.2451,1.1631,84.217,6906.85,95.209,535.698,521.732,"PAYLOAD","SMALL","PRC",2017
14.41132205,0.0059618,98.9911,263.7146,44.3288,316.2651,7132.897,99.921,797.287,712.237,"DEBRIS","SMALL","US",2002
14.73443216,0.0146126,97.587,159.2912,112.7413,248.9314,7028.234,97.73,752.8,547.399,"DEBRIS","SMALL","PRC",1999
14.20039748,0.0121926,98.2212,255.3587,58.6094,302.6944,7203.355,101.406,913.048,737.393,"DEBRIS","SMALL","PRC",1999
14.7353393,0.0035158,74.012,305.7699,342.4891,17.5066,7027.946,97.724,674.52,625.102,"DEBRIS","SMALL","CIS",1993
14.23328063,0.0202956,99.147,164.1209,244.2186,113.7926,7192.256,101.171,960.093,668.15,"DEBRIS","SMALL","PRC",1999
14.16107372,0.0018102,98.7809,27.1183,74.3847,285.9323,7216.684,101.687,851.613,825.486,"DEBRIS","SMALL","US",2000
15.16621957,0.001187,14.9898,331.3533,300.8225,59.0928,6894.196,94.948,524.244,507.877,"PAYLOAD","SMALL","SING",2015
14.5552777,0.0033496,86.3792,307.7148,236.2765,123.5249,7085.788,98.933,731.388,683.919,"DEBRIS","SMALL","US",1997
14.45143117,0.0040835,74.0468,16.1965,184.3254,242.2082,7119.693,99.644,770.631,712.485,"DEBRIS","SMALL","CIS",1993
13.89334163,0.0109204,99.0356,320.5079,336.6004,84.005,7309.102,103.647,1010.785,851.149,"DEBRIS","SMALL","PRC",1999
14.73459633,0.0093461,96.5497,253.4137,33.4441,327.2625,7028.182,97.729,715.733,584.361,"DEBRIS","SMALL","PRC",1999
14.67325337,0.0112019,99.7207,161.7145,184.2588,175.7669,7047.757,98.138,748.57,590.673,"DEBRIS","SMALL","PRC",1999
14.58227463,0.0138942,98.8879,189.9569,20.3448,340.3209,7077.04,98.75,797.235,600.575,"DEBRIS","SMALL","PRC",1999
14.47375618,0.0209712,98.3991,23.4701,163.6216,324.8932,7112.37,99.49,883.39,585.08,"DEBRIS","SMALL","PRC",1999
13.87816926,0.0232712,86.4108,151.4999,232.3847,125.5999,7314.428,103.76,1106.509,766.078,"DEBRIS","SMALL","US",1997
14.82516258,0.0004118,97.8957,352.5155,104.9395,255.2275,6999.53,97.132,624.277,618.512,"DEBRIS","SMALL","CIS",1994
14.08952645,0.0010488,82.542,220.1829,128.4791,231.7325,7241.095,102.204,870.554,855.366,"DEBRIS","SMALL","CIS",1982
14.33250266,0.0031767,86.3509,325.3024,153.8551,206.4257,7159.024,100.471,803.631,758.147,"DEBRIS","SMALL","US",1997
14.14126014,0.0126382,98.5826,315.6442,182.7909,352.8186,7223.424,101.83,936.58,753.998,"DEBRIS","SMALL","PRC",1999
14.82784835,0.0011418,74.0126,136.6606,251.3952,108.5986,6998.685,97.115,628.541,612.558,"DEBRIS","SMALL","CIS",1993
13.92114867,0.0121867,99.4018,327.5997,30.0538,144.7145,7299.366,103.44,1010.186,832.276,"DEBRIS","SMALL","PRC",1999
14.9722526,0.000958,97.9704,66.3267,30.7532,329.4249,6953.611,96.178,582.138,568.815,"PAYLOAD","SMALL","US",2016
14.32826181,0.0151691,97.5501,10.2766,235.5514,300.7914,7160.437,100.501,890.919,673.684,"DEBRIS","SMALL","PRC",1999
14.00427586,0.0062591,98.8575,344.6837,31.6074,328.8826,7270.452,102.826,937.823,846.81,"DEBRIS","SMALL","US",2000
14.24554408,0.001794,98.5355,245.5016,210.8061,149.2067,7188.128,101.084,822.889,797.098,"DEBRIS","SMALL","US",2002
5.38957335,0.4910673,51.9973,280.6952,145.5427,342.2824,13741.44,267.183,14111.277,615.333,"DEBRIS","SMALL","CIS",2006
14.30549507,0.0087903,98.7388,58.3662,85.3539,288.7217,7168.032,100.661,852.906,726.887,"DEBRIS","SMALL","PRC",1999
14.36489284,0.004868,99.048,263.3038,65.1219,295.5015,7148.258,100.244,804.921,735.326,"DEBRIS","SMALL","US",2002
15.50135436,0.0005242,51.6426,32.4984,190.1268,169.9616,6794.467,92.895,419.894,412.771,"TBA","SMALL","TBD",1998
14.60923502,0.0059682,74.0237,264.4146,16.7431,343.5686,7068.331,98.568,732.381,648.01,"DEBRIS","SMALL","CIS",1993
14.37666836,0.0086952,99.0424,131.0989,256.0206,103.1299,7144.355,100.162,828.341,704.098,"DEBRIS","SMALL","US",2000
13.80463326,0.0042789,82.9388,21.1754,134.7716,225.6937,7340.381,104.313,993.655,930.837,"DEBRIS","SMALL","CIS",1981
12.77169316,0.0040398,82.5576,67.0053,211.3027,148.5668,7731.009,112.749,1384.106,1321.642,"DEBRIS","SMALL","CIS",1985
14.25167328,0.0077742,98.3879,147.6293,82.1236,278.876,7186.067,101.041,863.798,752.066,"DEBRIS","SMALL","PRC",1999
14.25575749,0.0227232,97.8514,317.1913,45.3578,316.5884,7184.695,101.012,969.819,643.3,"DEBRIS","SMALL","PRC",2007
14.02117206,0.009152,99.1648,268.2454,16.3832,158.5223,7264.61,102.702,952.961,819.989,"DEBRIS","SMALL","PRC",1999
14.76376085,0.0005498,97.9233,21.3446,14.917,345.2201,7018.923,97.536,644.647,636.929,"DEBRIS","SMALL","PRC",2018
14.1544275,0.003359,98.8614,294.2723,113.3924,247.0787,7218.943,101.735,865.057,816.56,"DEBRIS","SMALL","US",1995
14.2170111,0.0135968,98.8455,23.7391,235.3234,182.9225,7197.743,101.287,917.474,721.741,"DEBRIS","SMALL","PRC",1999
14.42734665,0.002973,74.0476,122.4237,176.1168,298.7397,7127.614,99.81,770.67,728.289,"DEBRIS","SMALL","CIS",1993
7.87014948,0.3559953,68.0298,212.1792,16.409,352.7059,10676.114,182.97,8098.625,497.332,"DEBRIS","SMALL","CIS",1989
14.21463181,0.0021631,98.9347,9.0649,337.6787,83.9134,7198.546,101.304,835.982,804.84,"DEBRIS","SMALL","PRC",1999
14.34787726,0.0092228,98.775,63.5943,277.9691,81.1035,7153.909,100.363,841.753,709.795,"DEBRIS","SMALL","US",2000
13.60816178,0.0411329,98.925,246.5557,93.2143,271.6133,7410.864,105.819,1337.56,727.899,"DEBRIS","SMALL","PRC",1999
14.55447618,0.0116912,99.3181,158.4166,315.075,44.1027,7086.049,98.939,790.758,625.069,"DEBRIS","SMALL","PRC",1999
14.09048263,0.0104699,81.2415,276.4582,198.5512,226.4766,7240.767,102.197,938.442,786.822,"DEBRIS","SMALL","CIS",1975
15.00004751,0.0132965,98.7908,173.084,139.0675,222.062,6945.019,96,659.228,474.539,"DEBRIS","SMALL","PRC",1999
15.06160304,0.002078,97.5433,204.2812,205.0966,167.4612,6926.083,95.607,562.341,533.556,"TBA","SMALL","TBD",2021
14.50249364,0.0071131,98.574,303.3365,74.0924,286.8093,7102.971,99.293,775.36,674.312,"DEBRIS","SMALL","PRC",1999
15.14370601,0.001711,97.5291,72.4561,161.6901,198.495,6901.027,95.089,534.7,511.084,"PAYLOAD","SMALL","SWTZ",2021
15.39165836,0.0036549,97.2197,82.8369,248.0121,111.724,6826.712,93.557,473.528,423.626,"DEBRIS","SMALL","PRC",2020
14.83438497,0.0002259,97.9063,351.6025,242.3894,117.7091,6996.628,97.072,620.074,616.913,"DEBRIS","SMALL","CIS",1994
14.074822,0.0169319,98.636,332.3312,68.5532,293.3603,7246.137,102.31,990.693,745.312,"DEBRIS","SMALL","PRC",1999
14.03848403,0.008307,99.2255,289.3234,47.3861,2.5331,7258.636,102.575,940.799,820.204,"DEBRIS","SMALL","PRC",1999
13.35404077,0.0054925,99.9682,231.6481,305.2907,54.3088,7504.585,107.833,1167.669,1085.232,"DEBRIS","SMALL","US",1975
13.88384079,0.0318752,98.2929,95.077,14.5772,346.4324,7312.436,103.718,1167.387,701.216,"DEBRIS","SMALL","PRC",1999
15.24867916,0.001253,97.4031,79.7929,174.6524,185.511,6869.319,94.434,499.791,482.577,"PAYLOAD","SMALL","US",2020
13.84115342,0.0521033,98.6837,297.7576,348.9299,188.3841,7327.463,104.038,1331.113,567.543,"DEBRIS","SMALL","PRC",1999
14.42614674,0.0081445,98.6793,21.6808,292.6434,66.6157,7128.01,99.819,807.929,691.821,"DEBRIS","SMALL","US",1995
13.93641352,0.0285994,73.7076,256.954,343.5528,28.1893,7294.035,103.326,1124.505,707.295,"DEBRIS","SMALL","CIS",1993
14.32179417,0.0020466,65.0109,67.1422,264.8023,95.0726,7162.592,100.546,799.116,769.798,"DEBRIS","SMALL","CIS",1987
14.21331514,0.0244947,99.3568,250.8789,127.3648,235.0111,7198.99,101.313,997.192,644.518,"DEBRIS","SMALL","PRC",1999
14.75611793,0.0092201,86.3669,313.0495,193.9887,165.8777,7021.347,97.587,707.949,578.474,"DEBRIS","SMALL","US",1997
13.34274558,0.0083296,82.5662,240.3848,283.8597,75.3278,7508.82,107.924,1193.231,1068.14,"DEBRIS","SMALL","CIS",1991
14.0602905,0.0049338,98.9742,19.7203,349.8369,64.8407,7251.129,102.416,908.77,837.219,"DEBRIS","SMALL","PRC",1999
12.77101811,0.0041087,66.0463,202.3224,352.322,7.7159,7731.282,112.755,1384.912,1321.381,"DEBRIS","SMALL","FR",1992
14.81548994,0.0009842,58.3108,299.061,162.2242,197.9146,7002.576,97.196,631.333,617.549,"DEBRIS","SMALL","US",1962
14.84318591,0.0059946,98.1256,276.0508,225.2065,256.0812,6993.863,97.014,657.653,573.802,"DEBRIS","SMALL","IND",2005
13.75343507,0.0195889,98.409,95.7633,9.8488,3.7299,7358.586,104.701,1124.598,836.305,"DEBRIS","SMALL","PRC",1999
14.25195041,0.0013501,98.6079,247.5972,196.6591,163.4146,7185.974,101.039,817.541,798.137,"DEBRIS","SMALL","US",2002
14.95406403,0.0013502,97.652,12.7062,315.1945,44.8185,6959.249,96.295,590.51,571.717,"TBA","SMALL","TBD",2018
13.64438195,0.0234276,99.7433,339.7706,94.5171,268.2772,7397.743,105.538,1192.92,846.297,"DEBRIS","SMALL","PRC",1999
14.25600184,0.0120884,70.9728,218.108,188.3161,171.5967,7184.612,101.01,893.328,719.627,"DEBRIS","SMALL","CIS",1993
14.82910102,0.0175988,100.3683,52.3609,108.8333,253.205,6998.29,97.106,743.317,496.994,"DEBRIS","SMALL","PRC",1999
14.16401664,0.0072855,99.0019,23.1777,100.9033,260.0349,7215.685,101.666,890.12,784.98,"DEBRIS","SMALL","PRC",1999
12.8354802,0.1394502,49.9899,11.8433,22.2119,343.3553,7705.375,112.189,2401.756,252.724,"DEBRIS","SMALL","CIS",2012
15.49881323,0.0005506,45.0074,200.9275,255.3407,104.6875,6795.21,92.91,420.816,413.333,"PAYLOAD","SMALL","US",2019
4.06678251,0.574706,64.2766,151.2302,47.3334,348.7102,16579.364,354.088,19729.49,672.969,"DEBRIS","SMALL","CIS",2010
14.49370658,0.0080559,74.0107,131.2349,232.0651,127.3211,7105.842,99.353,784.951,670.463,"DEBRIS","SMALL","CIS",1993
14.11757595,0.0247801,96.7141,84.3695,131.8307,230.4321,7231.5,102.001,1032.563,674.168,"DEBRIS","SMALL","PRC",1999
14.17154417,0.0038998,98.9604,291.3537,107.5697,252.9743,7213.129,101.612,863.124,806.865,"DEBRIS","SMALL","US",1978
1.89329098,0.4719964,21.4189,301.1413,248.3215,55.9385,27600.922,760.58,34250.324,8195.251,"DEBRIS","SMALL","US",2014
14.19449044,0.0058558,98.7669,191.1263,118.7674,241.9401,7205.354,101.448,869.412,785.026,"DEBRIS","SMALL","US",1978
13.7137338,0.0211736,99.1463,82.725,60.0946,315.8496,7372.782,105.004,1150.755,838.538,"DEBRIS","SMALL","PRC",1999
13.18423201,0.0105551,82.5536,253.1861,243.9735,115.049,7568.886,109.221,1270.641,1110.86,"DEBRIS","SMALL","CIS",1991
12.95666895,0.0031879,90.2685,333.5353,260.3746,99.3772,7657.252,111.14,1303.527,1254.706,"DEBRIS","SMALL","US",1965
14.82159649,0.0003088,97.9183,352.9609,231.3019,128.7918,7000.652,97.156,624.679,620.356,"DEBRIS","SMALL","CIS",1994
13.82320177,0.0182771,98.5777,189.7838,17.0892,343.6311,7333.806,104.173,1089.712,821.63,"DEBRIS","SMALL","PRC",1999
14.59517353,0.0157996,98.1334,243.7632,310.2962,48.4517,7072.87,98.663,806.483,582.986,"DEBRIS","SMALL","PRC",2015
13.98213047,0.0091998,99.0728,23.9241,240.2228,296.2484,7278.127,102.989,966.949,833.034,"DEBRIS","SMALL","PRC",1999
15.03137443,0.001279,97.6989,241.065,358.2513,1.8666,6935.366,95.8,566.101,548.361,"PAYLOAD","SMALL","US",2020
14.1520297,0.0130707,98.6185,319.1469,203.8868,286.6675,7219.759,101.752,935.991,747.256,"DEBRIS","SMALL","PRC",1999
14.94463122,0.0025372,97.9783,315.5366,185.5757,174.5184,6962.177,96.356,601.706,566.377,"DEBRIS","SMALL","IND",2001
14.37438404,0.0055757,71.2372,238.9606,132.9846,227.5984,7145.112,100.178,806.816,727.138,"DEBRIS","SMALL","CIS",1992
7.1031302,0.3921498,28.2383,303.4518,137.951,259.9643,11431.468,202.728,9536.18,570.485,"DEBRIS","SMALL","US",1999
14.80423413,0.0077321,73.9918,93.2293,8.6882,351.561,7006.125,97.269,682.162,573.818,"DEBRIS","SMALL","CIS",1993
14.15071446,0.0167865,73.9284,118.2168,334.1175,25.1636,7220.206,101.762,963.273,720.869,"DEBRIS","SMALL","CIS",1993
13.99313993,0.0071699,98.96,10.4908,128.2883,245.5738,7274.309,102.908,948.33,844.018,"DEBRIS","SMALL","PRC",1999
2.19518523,0.708722,7.7812,349.0872,348.0973,1.6225,25008.505,655.981,36354.447,906.292,"DEBRIS","SMALL","FR",1988
14.82752635,0.000656,97.9034,352.8263,20.9276,339.2204,6998.786,97.117,625.242,616.06,"DEBRIS","SMALL","CIS",1994
14.69509346,0.0037406,86.375,282.0108,56.7925,303.6868,7040.772,97.992,688.974,636.3,"DEBRIS","SMALL","US",1997
14.50904101,0.0202076,99.0288,350.5767,18.3894,34.6175,7100.834,99.248,866.19,579.208,"DEBRIS","SMALL","PRC",1999
14.45005794,0.0043697,74.0084,138.0118,192.9086,167.0957,7120.144,99.654,773.122,710.896,"DEBRIS","SMALL","CIS",1993
